"","PERMVIT","MONTH","ROUTE","SP_JUR","HARM_EV","RELJCT2","TYP_INT","WRK_ZONE","REL_ROAD","LGT_COND","WEATHER","FATALS","STATE","A_RU","A_INTER","A_TOD","A_DOW","A_CT","A_MC","A_SPCRA","A_PED","A_ROLL","A_POLPUR","A_POSBAC","A_D15_20","A_D65PLS","A_D21_24","A_HR","A_DIST","A_DROWSY","drunkDr"
"195",3,4,3,0,12,1,1,0,1,2,1,2,1,1,2,2,1,2,2,1,2,2,2,3,2,2,2,2,2,2,0
"196",3,4,2,0,12,2,2,0,1,2,1,1,1,2,2,2,1,2,1,2,2,2,2,1,1,2,2,2,2,2,1
"197",1,5,6,0,33,1,1,0,4,3,1,1,1,2,2,2,2,1,1,2,2,2,2,3,2,2,1,2,2,2,0
"198",5,5,6,0,1,3,3,0,4,1,1,1,1,2,2,1,2,1,2,2,2,1,2,2,2,2,1,2,2,2,0
"199",1,5,3,0,38,1,1,0,4,2,1,1,1,1,2,2,2,1,2,1,2,1,2,1,2,2,1,2,2,2,1
"200",3,5,2,0,12,1,1,2,1,1,1,1,1,2,2,1,1,2,2,2,2,2,2,3,2,1,2,2,2,2,0
"201",6,5,3,0,12,1,1,0,1,1,1,2,1,2,2,1,1,2,2,2,2,2,2,3,2,2,2,2,2,2,0
"202",1,5,4,0,42,1,1,0,4,5,1,1,1,1,2,2,1,1,2,2,2,1,2,2,1,2,2,2,1,2,0
"203",2,5,4,0,42,1,1,0,4,1,1,1,1,1,2,1,1,1,2,1,2,1,2,2,2,2,2,2,2,2,0
"204",3,5,3,0,24,1,1,0,4,1,1,2,1,1,2,1,1,2,2,2,2,2,2,3,1,2,2,2,2,2,0
"205",7,5,2,0,12,3,3,0,1,3,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,1
"206",1,5,3,0,8,1,1,0,1,2,1,1,1,2,2,2,1,1,2,2,1,2,2,3,2,1,2,2,2,2,0
"207",2,4,6,0,12,2,3,0,1,3,1,1,1,2,2,2,1,2,2,2,2,1,2,1,2,2,2,2,2,2,1
"208",2,5,2,0,34,1,1,0,4,1,1,1,1,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,0
"209",1,5,6,0,1,1,1,0,4,1,1,1,1,2,2,1,1,1,2,2,2,1,2,3,2,2,2,2,2,2,0
"210",1,5,4,0,53,1,1,0,4,1,1,1,1,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,0
"211",3,5,2,0,12,1,1,0,1,1,1,1,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,0
"212",2,5,1,0,42,1,1,0,4,1,1,1,1,2,1,1,2,1,2,2,2,1,2,3,2,2,1,2,2,2,0
"213",2,5,1,0,1,1,1,0,4,1,1,1,1,2,1,2,2,1,2,2,2,1,2,3,2,2,2,2,2,1,0
"214",4,5,1,0,42,1,1,0,4,3,1,1,1,2,1,2,1,1,2,2,2,2,2,2,1,2,2,2,2,2,0
"215",1,5,1,0,24,1,1,0,4,1,1,1,1,1,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,0
"216",1,5,1,0,25,19,1,0,4,1,1,1,1,2,1,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,0
"217",1,4,4,0,1,1,1,0,4,1,10,1,1,1,2,1,2,1,2,1,2,1,2,3,2,2,2,2,2,2,0
"218",2,5,3,0,30,1,1,0,4,2,1,1,1,1,2,2,2,1,2,1,2,2,2,3,1,2,2,1,2,2,1
"219",2,5,2,0,35,1,1,0,4,1,1,1,1,1,2,1,2,1,2,1,2,1,2,1,2,2,2,2,2,2,1
"220",1,5,4,0,34,1,1,0,4,1,1,1,1,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,0
"221",3,5,3,0,12,2,3,0,1,1,1,1,1,1,2,1,1,2,2,2,2,2,2,3,2,1,2,2,2,2,0
"222",1,5,6,0,42,1,1,0,5,2,1,1,1,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,1
"223",2,5,2,0,1,1,1,0,1,1,1,1,1,1,2,1,2,1,1,2,2,2,2,3,2,2,2,2,2,2,0
"224",2,5,4,0,12,1,1,0,1,1,1,1,1,2,2,1,1,2,2,2,2,2,2,3,1,2,2,2,2,2,0
"225",1,5,4,0,1,1,1,0,1,1,1,1,1,1,2,1,1,1,2,2,2,1,2,1,2,2,2,2,2,2,1
"226",1,5,6,0,8,1,1,0,1,2,2,1,1,2,2,2,2,1,2,2,1,2,2,3,2,2,2,1,2,2,0
"227",1,5,4,0,42,8,1,0,4,1,1,1,1,1,2,1,1,1,2,2,2,1,2,3,2,1,2,2,2,2,0
"228",1,5,4,0,1,1,1,0,1,2,1,1,1,1,2,2,2,1,2,1,2,1,2,2,2,2,2,2,2,2,0
"229",3,5,4,0,12,1,1,0,1,1,1,1,1,1,2,1,1,2,2,2,2,2,2,3,2,2,2,2,1,2,0
"230",7,5,6,0,12,2,2,0,1,1,1,1,1,1,2,1,1,2,2,1,2,2,2,2,1,2,2,2,2,2,0
"231",2,5,2,0,1,2,2,0,1,1,1,1,1,2,2,2,1,2,1,2,2,2,2,3,2,2,1,2,2,2,0
"232",2,5,3,0,12,1,1,0,1,1,1,1,1,2,2,1,1,2,2,2,2,2,2,1,2,1,2,2,2,2,1
"233",1,5,2,0,35,1,1,0,4,1,1,1,1,1,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,1,0
"234",1,5,4,0,42,1,1,0,4,2,2,1,1,1,2,2,1,1,2,1,2,2,2,3,2,2,2,2,2,2,1
"235",1,5,6,0,8,1,1,0,1,5,1,1,1,2,2,2,1,1,2,2,1,2,2,3,2,2,2,1,2,2,0
"236",1,5,4,0,35,1,1,0,4,1,10,1,1,1,2,1,1,1,2,1,2,2,2,3,2,2,2,2,2,2,0
"237",2,5,2,0,12,1,1,0,1,1,10,1,1,2,2,1,1,2,1,2,2,1,2,2,2,2,2,2,2,2,0
"238",2,5,3,0,12,1,1,0,1,1,1,1,1,1,2,1,1,2,1,1,2,2,2,3,2,2,2,2,2,2,0
"239",1,5,4,0,42,1,1,0,4,1,1,1,1,1,2,2,2,1,1,1,2,2,1,2,2,2,2,2,2,2,0
"240",1,5,4,0,24,1,1,0,4,1,1,1,1,1,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,1
"241",1,5,4,0,1,1,1,0,1,2,10,1,1,1,2,2,2,1,2,2,2,1,2,1,2,2,2,2,2,2,1
"242",4,5,4,0,12,1,1,0,1,1,2,1,1,1,2,1,1,2,2,1,2,2,2,2,1,1,2,2,2,2,0
"243",1,5,2,0,8,1,1,0,1,3,1,1,1,2,2,2,1,1,2,2,1,2,2,2,2,2,2,2,2,2,0
"244",4,5,2,0,12,2,3,0,1,4,10,1,1,2,2,2,1,2,2,2,2,2,2,3,1,2,1,2,2,2,0
"245",2,5,2,0,12,8,1,0,1,1,1,1,1,1,2,1,1,2,2,2,2,2,2,3,1,2,2,2,1,2,0
"246",2,5,6,0,12,1,1,0,1,1,10,1,1,2,2,1,1,2,2,2,2,2,2,3,2,1,2,1,2,2,0
"247",1,5,4,0,9,1,1,0,2,1,10,1,1,2,2,1,1,1,2,2,2,2,2,2,2,2,1,2,2,1,0
"248",4,5,2,0,12,1,1,0,1,1,1,1,1,1,2,2,1,3,2,2,2,1,2,3,1,2,2,2,1,2,0
"249",3,5,6,0,12,2,2,0,1,3,10,1,1,2,2,2,2,3,2,2,2,2,2,1,1,2,2,1,2,2,1
"250",3,5,2,0,12,2,4,0,1,3,1,1,1,1,2,2,2,2,2,2,2,2,2,3,2,1,2,2,2,2,0
"251",3,5,1,0,12,1,1,0,1,1,10,1,1,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1
"252",1,5,4,0,35,1,1,0,4,1,1,1,1,1,2,1,2,1,2,2,2,1,2,3,2,2,2,2,2,2,0
"253",1,5,3,0,34,1,1,0,4,1,1,1,1,1,2,2,2,1,2,2,2,1,2,3,2,2,2,2,2,2,0
"254",3,5,4,0,32,1,1,0,4,1,1,1,1,1,2,1,2,1,2,2,2,1,2,2,1,2,2,2,2,2,1
"255",1,5,3,0,35,1,1,0,4,5,1,1,1,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,2,1
"256",4,6,4,0,12,2,2,0,1,1,1,1,1,1,2,1,1,2,2,2,2,2,2,3,2,1,2,2,2,2,0
"257",2,6,1,0,12,1,1,0,1,1,2,1,1,1,1,1,1,2,2,1,2,2,2,3,2,1,2,2,2,2,0
"258",4,6,1,0,12,1,1,0,1,2,1,1,1,2,1,2,1,2,2,1,2,1,2,1,2,2,2,2,2,2,1
"259",3,6,1,0,24,1,1,0,4,1,1,1,1,1,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,0
"260",1,4,6,0,8,1,1,0,1,2,10,1,1,2,2,2,1,1,1,2,1,2,2,3,2,2,2,1,2,2,0
"261",1,5,4,0,8,1,1,0,1,2,1,1,1,1,2,2,2,1,2,2,1,2,2,1,1,2,2,1,2,2,1
"262",5,5,2,0,12,3,2,0,1,1,1,1,1,1,2,1,1,2,2,2,2,2,2,3,1,2,2,2,2,2,0
"263",4,5,3,0,12,3,3,0,1,1,10,1,1,1,2,1,1,3,2,2,2,2,2,3,2,1,2,2,1,2,0
"264",7,5,3,0,12,1,1,0,1,1,1,1,1,2,2,1,2,3,2,1,2,2,2,3,2,2,2,2,2,2,0
"265",2,6,3,0,12,1,1,0,1,1,5,1,1,2,2,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,0
"266",4,5,2,0,1,1,1,0,3,3,1,1,1,1,2,2,2,1,2,1,2,1,2,3,2,2,1,2,2,2,0
"267",2,6,2,0,12,1,1,0,1,1,1,2,1,1,2,1,1,2,2,2,2,1,2,3,2,1,2,2,1,2,0
"268",1,6,3,0,9,1,1,0,1,2,1,1,1,1,2,2,1,1,2,2,2,2,2,3,2,2,2,1,2,2,0
"269",1,6,3,0,8,1,1,0,1,2,1,1,1,2,2,2,1,1,2,2,1,2,2,3,2,2,2,2,2,2,0
"270",2,6,3,0,32,1,1,0,5,1,1,1,1,2,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,0
"271",1,6,4,0,53,1,1,0,4,2,1,1,1,1,2,2,2,1,2,1,2,2,2,3,2,2,2,2,2,2,0
"272",1,6,4,0,59,1,1,0,4,1,10,1,1,1,2,2,1,1,2,2,2,1,2,1,2,2,2,2,2,2,1
"273",2,6,4,0,12,1,1,0,1,1,2,2,1,1,2,1,1,2,2,2,2,2,2,3,1,2,2,2,2,2,0
"274",1,6,2,0,8,2,2,0,1,1,10,1,1,2,2,1,1,1,2,2,1,2,2,3,2,2,2,2,2,2,0
"275",2,6,2,0,12,1,1,0,1,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1
"276",2,6,6,0,8,1,1,0,1,3,1,1,1,2,2,2,2,1,2,2,1,2,2,3,2,2,2,2,2,2,0
"277",2,6,4,0,30,1,1,0,4,2,10,1,1,1,2,2,1,1,2,2,2,2,2,1,1,2,2,2,2,2,1
"278",1,6,4,0,35,1,1,0,4,2,1,1,1,1,2,2,1,1,2,2,2,1,2,1,2,2,1,2,2,2,1
"279",7,6,1,0,12,1,1,0,1,2,10,1,1,2,1,2,2,3,2,1,2,2,2,1,2,2,2,2,2,2,1
"280",2,6,1,0,12,3,4,0,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,3,2,1,2,2,2,2,0
"281",1,6,2,0,52,1,1,0,4,1,1,1,1,1,2,1,1,1,2,1,2,1,2,1,2,2,2,2,2,2,1
"282",5,6,1,0,1,1,1,0,1,2,1,2,1,2,1,2,2,3,2,2,2,1,2,3,2,2,1,2,2,2,0
"283",2,6,3,0,12,1,1,0,1,4,1,1,1,1,2,2,1,2,2,2,2,1,2,3,2,2,2,2,2,2,0
"284",1,6,6,0,38,3,3,0,4,1,10,1,1,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,0
"285",1,6,6,0,33,1,1,0,4,2,10,1,1,2,2,2,2,1,2,1,2,2,2,3,2,2,2,2,2,2,1
"286",1,6,3,0,42,1,1,0,4,3,1,1,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,1
"287",1,6,6,0,34,1,1,0,4,1,1,1,1,2,2,1,1,1,2,2,2,1,2,1,2,2,2,2,2,2,1
"288",2,6,3,0,12,2,2,0,1,1,1,1,1,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1
"289",3,5,4,0,35,1,1,0,4,1,2,2,1,1,2,2,1,1,2,1,2,1,2,3,1,2,2,2,2,2,0
"290",2,7,1,0,24,1,1,0,4,1,2,1,1,1,1,1,1,2,2,1,2,2,2,3,2,2,2,2,2,2,0
"291",3,6,4,0,12,1,1,0,1,2,1,1,1,1,2,2,1,2,2,2,2,2,2,3,2,2,1,2,2,2,0
"292",3,6,4,0,12,2,2,0,1,1,1,1,1,1,2,1,1,3,1,2,2,2,2,3,2,2,2,2,2,2,0
"293",3,6,4,0,12,2,2,0,1,1,1,1,1,1,2,1,1,2,2,2,2,2,2,3,2,1,2,2,2,2,0
"294",4,6,2,0,12,2,3,0,1,1,1,1,1,1,2,1,2,2,2,2,2,2,2,3,1,2,2,2,2,2,0
"295",2,6,3,0,42,1,1,0,4,2,1,1,1,1,2,2,2,1,2,1,2,2,2,3,2,2,2,2,1,2,0
"296",2,6,2,0,12,1,1,0,1,1,1,1,1,2,2,2,2,2,1,2,2,2,2,3,2,2,2,1,2,2,0
"297",2,6,4,0,1,1,1,0,4,1,1,1,1,1,2,1,1,1,2,2,2,1,2,3,1,2,2,2,1,2,0
"298",2,6,4,0,42,1,1,0,4,1,1,1,1,1,2,1,1,1,2,1,2,1,2,2,1,2,2,2,2,2,0
"299",2,6,4,0,1,8,1,0,4,2,1,1,1,1,2,2,1,1,2,2,2,1,2,1,2,2,2,2,2,2,1
"300",1,6,4,0,24,1,1,0,4,2,1,1,1,1,2,2,1,1,2,1,2,1,2,1,2,2,2,2,2,2,1
"301",2,6,3,0,12,1,1,0,1,1,1,1,1,2,2,2,1,2,2,2,2,2,2,3,2,2,1,2,2,2,0
"302",2,6,3,0,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,0
"303",1,6,3,0,32,1,1,0,4,2,10,1,1,2,2,2,2,1,2,2,2,2,2,3,2,2,2,2,2,2,0
"304",2,6,3,0,12,1,1,0,1,1,5,1,1,1,2,1,1,2,2,2,2,1,2,3,2,2,2,2,2,2,0
"305",2,6,3,0,12,1,1,0,1,1,2,1,1,1,2,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,0
"306",1,6,4,0,35,1,1,0,4,1,10,1,1,1,2,1,2,1,2,1,2,1,2,1,2,2,2,2,2,2,1
"307",1,6,4,0,42,1,1,0,4,1,1,1,1,1,2,1,2,1,2,1,2,2,2,1,2,2,2,2,2,2,1
"308",2,6,4,0,35,1,1,0,4,1,1,1,1,1,2,2,2,1,2,1,2,1,2,2,1,2,2,2,2,2,0
"309",8,7,3,0,12,2,3,0,1,1,10,1,1,1,2,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,0
"310",1,7,3,0,42,1,1,0,4,1,1,1,1,1,2,1,1,1,2,2,2,2,2,3,2,2,2,2,2,2,0
"311",2,7,4,0,12,1,1,0,1,1,10,1,1,1,2,1,1,2,1,2,2,2,2,3,2,1,2,2,2,2,0
"312",1,7,4,0,35,1,1,0,4,1,10,1,1,1,2,1,1,1,2,1,2,1,2,2,2,2,2,2,2,2,0
"313",1,6,3,0,42,1,1,0,4,2,10,1,1,1,2,2,2,1,2,1,2,2,2,3,2,2,2,2,2,2,0
"314",6,7,2,0,12,1,1,0,1,1,10,1,1,1,2,2,2,3,2,2,2,2,2,3,2,1,2,2,2,2,0
"315",2,7,1,0,1,1,1,0,1,1,1,1,1,2,1,1,1,2,1,2,2,2,2,3,2,2,1,2,2,2,0
"316",1,6,1,0,1,18,1,0,1,4,1,1,1,2,1,1,1,1,2,1,2,1,2,2,1,2,2,2,2,2,0
"317",1,5,6,0,33,3,3,0,4,3,1,1,1,2,2,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,1
"318",2,5,4,0,12,1,1,0,1,1,1,1,1,1,2,1,1,2,2,2,2,2,2,3,2,2,2,2,2,2,0
"319",5,6,3,0,12,1,1,0,1,1,1,3,1,1,2,1,2,2,2,1,2,1,2,1,2,2,2,2,1,2,1
"320",6,6,3,0,12,2,2,0,1,1,1,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,0
"321",2,6,6,0,12,3,3,0,1,3,1,1,1,2,2,2,1,2,1,2,2,2,2,3,2,2,1,2,2,2,0
"322",2,7,4,0,35,1,1,0,4,1,1,1,1,1,2,2,1,1,2,1,2,1,2,1,2,2,2,2,2,2,1
"323",2,7,2,0,12,3,2,0,1,1,1,1,1,1,2,2,1,2,1,2,2,2,2,3,2,2,2,2,2,2,0
"324",2,7,2,0,12,1,1,0,1,1,1,1,1,1,2,2,1,2,2,1,2,1,2,1,2,2,2,2,2,2,1
"325",3,7,3,0,42,1,1,0,4,1,2,1,1,1,2,1,2,1,2,1,2,2,2,3,2,2,2,2,2,2,0
"326",1,7,4,0,42,1,1,0,4,1,10,1,1,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,2,1
"327",3,7,4,0,12,1,1,0,1,2,10,1,1,2,2,2,2,3,2,2,2,2,2,3,2,2,2,2,2,2,0
"328",1,7,6,0,8,1,1,0,1,3,1,1,1,2,2,2,1,1,2,2,1,2,2,2,1,2,2,2,2,2,0
"329",3,7,3,0,1,1,1,0,4,3,1,2,1,1,2,2,1,1,2,1,2,1,2,3,2,2,2,2,2,2,0
"330",2,7,3,0,12,8,1,0,1,1,1,1,1,2,2,1,1,2,2,2,2,2,2,3,2,1,2,2,2,2,0
"331",4,7,4,0,12,1,1,1,1,1,1,2,1,2,2,1,1,2,2,2,2,1,2,3,1,2,2,2,2,2,0
"332",1,7,4,0,42,1,1,0,4,2,1,1,1,1,2,2,1,1,2,1,2,2,2,3,2,2,2,2,2,2,0
"333",2,7,1,0,42,5,1,0,4,3,1,1,1,2,1,2,1,1,2,2,2,2,2,1,2,2,2,2,2,2,1
"334",2,7,1,0,1,1,1,1,1,2,1,1,1,2,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,0
"335",2,7,1,0,12,1,1,0,1,4,1,1,1,2,1,2,1,2,2,2,2,2,2,3,2,2,2,2,2,2,0
"336",2,7,3,0,9,1,1,0,1,2,1,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,0
"337",3,7,3,0,35,1,1,0,4,1,1,1,1,1,2,1,1,1,2,1,2,1,2,2,2,2,2,2,2,2,0
"338",1,7,6,0,24,1,1,0,4,1,1,1,1,2,2,1,1,1,2,1,2,1,2,1,2,2,2,2,2,2,1
"339",3,7,3,0,12,2,2,0,1,3,1,1,1,2,2,2,2,2,1,2,2,2,2,1,2,2,1,2,2,2,1
"340",1,7,3,0,8,2,3,0,1,2,1,1,1,1,2,2,2,1,2,2,1,2,2,3,2,2,2,1,2,2,0
"341",3,7,2,0,12,8,1,0,1,1,10,1,1,2,2,1,1,2,2,2,2,2,2,3,2,1,2,2,2,2,0
"342",2,7,2,0,12,1,1,0,1,1,1,1,1,1,2,1,1,2,2,2,2,2,2,3,2,1,2,2,2,2,0
"343",2,7,2,0,12,8,1,0,1,1,10,1,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0
"344",2,7,4,0,12,2,2,0,1,1,1,1,1,1,2,1,1,2,2,2,2,1,2,2,2,2,1,2,1,2,0
"345",4,7,1,0,34,1,1,0,4,1,1,1,1,1,1,2,1,1,2,2,2,1,2,2,1,2,2,2,2,2,0
"346",1,7,1,0,42,1,1,0,4,1,5,1,1,2,1,1,1,1,2,2,2,2,2,3,2,2,2,2,2,2,0
"347",3,5,4,0,12,1,1,0,1,1,1,1,1,1,2,1,1,2,2,2,2,1,2,3,2,2,2,2,2,2,0
"348",1,6,4,0,1,1,1,0,1,2,2,1,1,1,2,1,1,1,2,1,2,1,2,3,2,2,2,2,2,2,1
"349",1,7,4,0,35,1,1,0,4,1,10,1,1,1,2,1,1,1,2,1,2,1,2,2,2,2,2,2,2,2,0
"350",2,7,6,0,43,3,2,0,4,3,1,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,1,2,0
"351",1,7,2,0,8,1,1,0,1,2,10,1,1,1,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,0
"352",1,7,3,0,59,1,1,0,4,1,10,1,1,1,2,1,2,1,2,2,2,2,2,3,2,1,2,2,2,2,0
"353",1,7,4,0,42,1,1,0,4,1,1,1,1,1,2,1,1,1,1,1,2,2,2,1,2,1,2,2,2,2,1
"354",7,7,3,0,12,1,1,0,1,1,1,1,1,1,2,1,1,3,2,2,2,2,2,3,2,1,2,2,2,2,0
"355",2,7,3,0,12,2,2,0,1,1,1,1,1,1,2,1,1,2,2,2,2,2,2,2,2,1,2,2,2,2,0
"356",3,7,4,0,12,2,2,0,1,5,1,1,1,2,2,2,1,2,2,1,2,2,1,2,2,2,2,2,2,2,0
"357",4,7,4,0,42,1,1,0,4,1,2,1,1,1,2,1,1,1,2,1,2,2,2,3,1,2,2,2,2,2,0
"358",2,6,6,0,12,1,1,0,1,2,1,1,1,2,2,2,2,2,1,2,2,2,2,3,2,2,2,1,2,2,0
"359",1,7,4,0,1,1,1,0,4,2,10,1,1,1,2,2,2,1,2,1,2,1,2,2,1,2,2,2,2,2,0
"360",3,7,6,0,12,5,1,0,1,1,1,1,1,2,2,1,2,2,2,2,2,1,2,3,2,2,2,2,2,2,0
"361",1,7,4,0,30,1,1,0,4,1,10,1,1,1,2,2,1,1,1,1,2,2,2,2,1,2,2,2,2,2,0
"362",2,7,6,0,12,1,1,0,1,1,1,1,1,2,2,1,1,2,2,2,2,2,2,3,2,2,2,2,2,1,0
"363",1,7,4,0,32,1,1,0,4,2,10,1,1,1,2,2,2,1,2,2,2,1,2,1,2,2,2,2,2,2,1
"364",3,7,4,0,12,1,1,0,1,1,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0
"365",2,7,3,0,42,1,1,0,4,1,1,1,1,1,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,1,0
"366",2,7,2,0,12,1,1,0,1,4,1,1,1,1,2,2,2,2,2,2,2,1,2,3,2,1,2,2,2,2,0
"367",3,7,4,0,42,1,1,0,4,1,2,1,1,1,2,1,2,1,2,2,2,2,2,1,2,2,2,2,2,2,1
"368",1,7,6,0,8,8,1,0,1,1,1,1,1,2,2,2,2,1,2,2,1,2,2,3,2,2,2,2,1,2,0
"369",2,7,3,0,12,1,1,0,1,1,1,1,1,1,2,1,1,2,2,2,2,2,2,2,1,2,2,2,2,1,0
"370",2,7,2,0,12,1,1,0,1,2,1,1,1,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,1
"371",2,7,6,0,59,1,1,0,4,1,1,1,1,2,2,1,2,1,2,2,2,2,2,3,2,2,2,2,2,2,0
"372",2,8,1,0,12,1,1,0,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,3,1,2,2,2,1,2,0
"373",1,7,4,0,42,1,1,0,4,2,1,1,1,1,2,2,2,1,2,1,2,1,2,3,2,2,2,2,2,2,1
"374",3,7,2,0,12,8,1,0,1,5,1,1,1,2,2,2,1,2,1,1,2,2,2,3,2,2,1,2,2,2,0
"375",3,7,4,0,59,1,1,0,4,1,1,1,1,1,2,1,2,1,2,1,2,2,2,3,2,2,2,2,2,2,0
"376",2,7,3,0,34,1,1,0,4,2,1,1,1,1,2,2,2,1,2,1,2,2,2,1,2,2,2,2,1,2,1
"377",1,7,3,0,18,1,1,0,4,2,1,1,1,1,2,2,2,1,2,1,2,1,2,2,2,2,1,2,2,2,0
"378",2,7,4,0,12,1,1,0,1,2,2,1,1,2,2,2,1,2,2,1,2,2,2,3,2,1,1,2,2,2,0
"379",2,8,2,0,12,2,3,0,1,1,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,1,1,2,2,2,0
"380",4,8,2,0,12,1,1,0,1,1,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,0
"381",1,8,4,0,34,1,1,0,4,2,1,1,1,1,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,1
"382",1,7,6,0,8,1,1,0,1,2,1,1,1,2,2,2,2,1,2,2,1,2,2,3,2,2,2,1,2,2,0
"383",1,8,2,0,8,1,1,0,1,2,1,1,1,2,2,2,1,1,2,2,1,2,2,2,2,1,2,2,2,2,0
"384",1,8,2,0,42,1,1,0,4,1,1,1,1,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,0
"385",2,8,2,0,12,2,3,0,1,1,1,1,1,2,2,1,1,2,2,2,2,2,2,3,2,1,2,2,2,2,0
"386",1,8,4,0,34,3,3,0,4,1,10,1,1,1,2,1,1,1,2,2,2,2,2,1,2,1,2,2,2,2,1
"387",2,8,4,0,12,1,1,0,1,2,10,1,1,1,2,2,2,2,2,2,2,2,2,1,1,2,2,2,1,2,1
"388",3,8,2,0,12,2,3,0,1,1,1,2,1,2,2,1,1,2,2,2,2,2,2,3,2,2,1,2,2,2,0
"389",4,8,1,0,12,1,1,0,1,2,1,1,1,1,1,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,1
"390",2,6,3,0,12,8,1,0,1,2,1,1,1,1,2,2,2,2,2,2,2,2,2,3,2,1,2,2,2,2,0
"391",3,6,4,0,35,1,1,0,4,2,1,1,1,1,2,2,1,1,2,2,2,1,2,3,2,2,1,2,2,2,1
"392",4,7,4,0,12,1,1,0,1,2,1,2,1,1,2,2,1,2,2,1,2,2,2,2,1,2,2,2,2,2,0
"393",2,7,4,0,42,1,1,0,4,1,1,1,1,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,0
"394",3,8,2,0,12,1,1,0,1,1,1,1,1,1,2,1,1,2,2,2,2,2,2,3,2,2,2,2,2,2,0
"395",1,8,3,0,8,3,2,0,1,1,1,1,1,2,2,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,0
"396",1,8,4,0,42,1,1,0,4,1,2,1,1,1,2,2,1,1,2,1,2,2,2,3,2,2,2,2,2,2,0
"397",2,8,4,0,34,1,1,0,4,2,2,1,1,1,2,2,1,1,2,1,2,1,2,2,1,2,2,2,2,2,0
"398",1,8,2,0,8,3,2,0,1,1,1,1,1,2,2,2,1,1,2,2,1,2,2,3,2,2,2,1,2,2,0
"399",3,8,4,0,1,1,1,0,4,1,2,1,1,1,2,1,1,1,2,1,2,1,2,3,1,2,2,2,2,2,0
"400",2,8,2,0,1,1,1,0,4,2,1,1,1,1,2,2,2,1,2,1,2,1,2,3,2,2,2,2,2,2,1
"401",1,8,6,0,42,3,3,0,4,1,1,1,1,2,2,1,1,1,2,2,2,2,2,2,2,1,2,2,2,2,0
"402",1,8,6,0,33,3,2,0,4,3,1,1,1,2,2,2,1,1,1,2,2,2,2,3,2,2,1,2,1,2,0
"403",2,8,4,0,42,1,1,0,4,1,1,1,1,1,2,1,1,1,2,1,2,2,2,1,2,2,2,2,2,2,1
"404",2,8,3,0,1,1,1,0,4,1,1,1,1,1,2,1,1,1,2,1,2,1,2,2,2,2,2,2,2,2,1
"405",1,8,1,0,52,1,1,0,3,1,1,1,1,1,1,1,1,1,2,2,2,2,2,3,2,1,2,2,2,1,0
"406",2,8,1,0,12,1,1,0,1,1,10,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,0
